episode_index,total_reward,total_time,tests_run,bugs_found,strategy_index,strategy_name,changed_module,change_size
239,15.610295880827774,247.7940823834445,20,3,-1,baseline_fixed_order,checkout,small
240,-3.1897210259833457,223.79442051966686,20,1,-1,baseline_fixed_order,profile,large
241,16.909562303753482,221.80875392493036,20,3,-1,baseline_fixed_order,payments,small
242,-3.558714990384347,231.17429980768688,20,1,-1,baseline_fixed_order,auth,small
243,-13.407903307600735,228.1580661520146,20,0,-1,baseline_fixed_order,profile,medium
244,26.23216787638429,235.3566424723141,20,4,-1,baseline_fixed_order,payments,small
245,-13.340365245008032,226.80730490016066,20,0,-1,baseline_fixed_order,search,large
246,-13.648970335042321,232.97940670084643,20,0,-1,baseline_fixed_order,auth,small
247,16.4439800936716,231.12039812656812,20,3,-1,baseline_fixed_order,auth,large
248,-13.423310648905058,228.4662129781012,20,0,-1,baseline_fixed_order,payments,large
249,15.990109130790685,240.1978173841864,20,3,-1,baseline_fixed_order,auth,small
250,6.456235015056929,230.87529969886143,20,2,-1,baseline_fixed_order,payments,medium
251,-13.508520452068208,230.17040904136417,20,0,-1,baseline_fixed_order,auth,large
252,-13.392913521208145,227.85827042416287,20,0,-1,baseline_fixed_order,auth,medium
253,-3.096549881970133,221.93099763940262,20,1,-1,baseline_fixed_order,notifications,medium
254,-13.531723594866657,230.6344718973331,20,0,-1,baseline_fixed_order,notifications,small
255,-3.103815085230684,222.07630170461366,20,1,-1,baseline_fixed_order,payments,medium
256,-14.05022185106775,241.00443702135496,20,0,-1,baseline_fixed_order,payments,large
257,-13.330286863615495,226.60573727230982,20,0,-1,baseline_fixed_order,payments,small
258,-3.40798498006322,228.15969960126435,20,1,-1,baseline_fixed_order,notifications,large
259,-13.68756361166194,233.7512722332388,20,0,-1,baseline_fixed_order,checkout,large
260,-13.646745466438116,232.93490932876233,20,0,-1,baseline_fixed_order,auth,small
261,-33.43446348390921,228.6892696781842,20,0,-1,baseline_fixed_order,notifications,medium
262,-13.475399034519125,229.50798069038245,20,0,-1,baseline_fixed_order,search,medium
263,-3.735295226339582,234.7059045267916,20,1,-1,baseline_fixed_order,profile,large
264,-33.452594219505656,229.0518843901131,20,0,-1,baseline_fixed_order,payments,large
265,-13.148711839825031,222.97423679650063,20,0,-1,baseline_fixed_order,auth,small
266,-13.264306835448174,225.2861367089635,20,0,-1,baseline_fixed_order,auth,small
267,16.534186940901996,229.31626118196007,20,3,-1,baseline_fixed_order,auth,large
268,-13.965727712620081,239.31455425240162,20,0,-1,baseline_fixed_order,profile,small
269,-13.230360839025936,224.6072167805187,20,0,-1,baseline_fixed_order,checkout,medium
270,-13.748536251478269,234.97072502956533,20,0,-1,baseline_fixed_order,auth,medium
271,-14.231774926244869,244.6354985248973,20,0,-1,baseline_fixed_order,payments,large
272,-13.328754827402424,226.57509654804852,20,0,-1,baseline_fixed_order,payments,large
273,-13.046943051454436,220.93886102908868,20,0,-1,baseline_fixed_order,payments,small
274,-13.193516964576997,223.8703392915399,20,0,-1,baseline_fixed_order,notifications,medium
275,-13.525824148724581,230.51648297449162,20,0,-1,baseline_fixed_order,profile,large
276,7.161153163364143,216.77693673271713,20,2,-1,baseline_fixed_order,payments,large
277,6.433516599489518,231.32966801020967,20,2,-1,baseline_fixed_order,payments,medium
278,-3.6265250243500295,232.5305004870006,20,1,-1,baseline_fixed_order,payments,large
279,-3.217036396033578,224.34072792067153,20,1,-1,baseline_fixed_order,notifications,medium
280,-13.033746485959968,220.67492971919935,20,0,-1,baseline_fixed_order,checkout,large
281,-3.440959595294336,228.81919190588673,20,1,-1,baseline_fixed_order,notifications,medium
282,-13.349109496652542,226.9821899330508,20,0,-1,baseline_fixed_order,auth,small
283,-13.38292479498503,227.6584958997006,20,0,-1,baseline_fixed_order,search,medium
284,15.811633538429726,243.76732923140557,20,3,-1,baseline_fixed_order,auth,small
285,-14.115892571802341,242.31785143604677,20,0,-1,baseline_fixed_order,profile,small
286,-13.677814415057718,233.55628830115444,20,0,-1,baseline_fixed_order,auth,medium
287,-13.39573379598156,227.9146759196312,20,0,-1,baseline_fixed_order,checkout,medium
288,-13.162060800807492,223.2412160161498,20,0,-1,baseline_fixed_order,profile,medium
289,-13.527050677424883,230.5410135484977,20,0,-1,baseline_fixed_order,auth,medium
